bigram,frequency,probability
τέ,28657,0.00127252
νδ,28528,0.00126679
έχ,28360,0.00125933
σκ,28230,0.00125356
ύν,28159,0.00125041
πλ,28140,0.00124956
χρ,27517,0.0012219
νέ,27321,0.0012132
σί,26817,0.00119082
όπ,26771,0.00118877
ρη,26283,0.0011671
νά,26104,0.00115916
ήμ,26031,0.00115591
νό,25528,0.00113358
πά,25317,0.00112421
μό,25057,0.00111267
όλ,24836,0.00110285
τί,24649,0.00109455
ωτ,24543,0.00108984
οχ,24411,0.00108398
υλ,24390,0.00108305
λί,24316,0.00107976
έσ,24034,0.00106724
ίδ,24016,0.00106644
εγ,23837,0.00105849
θη,23829,0.00105814
γα,23581,0.00104713
ρώ,23529,0.00104482
νί,23346,0.00103669
δα,23323,0.00103567
in,23295,0.00103443
ιλ,23241,0.00103203
ηρ,23202,0.0010303
te,23195,0.00102999
μά,23161,0.00102848
δη,23127,0.00102697
ςδ,22976,0.00102026
γρ,22676,0.00100694
άκ,22630,0.0010049
ιρ,22455,0.00099713
μη,22406,0.00099495
έλ,22203,0.00098594
υκ,22151,0.00098363
κέ,22098,0.00098128
ξε,22005,0.00097715
άδ,22004,0.0009771
λέ,21951,0.00097475
ρέ,21905,0.00097271
λή,21874,0.00097133
ηγ,21680,0.00096271
κι,21647,0.00096125
φα,21345,0.00094784
βα,21089,0.00093647
οφ,21045,0.00093452
γκ,20860,0.0009263
ρχ,20782,0.00092284
κλ,20761,0.00092191
χα,20422,0.00090685
εξ,20409,0.00090628
on,20234,0.00089851
ιό,20151,0.00089482
εδ,19854,0.00088163
αβ,19764,0.00087764
εα,19701,0.00087484
re,19503,0.00086605
ηλ,19460,0.00086414
σχ,19459,0.00086409
ιγ,19449,0.00086365
υγ,19435,0.00086303
ύσ,19366,0.00085996
en,19361,0.00085974
πτ,19273,0.00085584
an,18984,0.000843
υα,18753,0.00083275
δρ,18686,0.00082977
ωρ,18642,0.00082782
αχ,18491,0.00082111
ίε,18337,0.00081427
πί,18317,0.00081339
νή,18267,0.00081117
οα,18162,0.0008065
ζε,18152,0.00080606
οε,18084,0.00080304
ςγ,18075,0.00080264
έτ,18023,0.00080033
άμ,17980,0.00079842
ύτ,17938,0.00079656
ύμ,17848,0.00079256
ιώ,17833,0.00079189
μμ,17802,0.00079052
νμ,17700,0.00078599
ιη,17606,0.00078181
άπ,17412,0.0007732
εύ,17169,0.00076241
βά,17029,0.00075619
st,16993,0.00075459
Κα,16989,0.00075442
θέ,16870,0.00074913
ar,16842,0.00074789
κη,16712,0.00074212
Το,16664,0.00073999
ρτ,16657,0.00073968
ώσ,16543,0.00073461
ςο,16527,0.0007339
βο,16506,0.00073297
πω,16491,0.0007323
ΟΥ,16391,0.00072786
νθ,16279,0.00072289
es,16243,0.00072129
ςΑ,16212,0.00071992
βρ,16188,0.00071885
ιχ,16025,0.00071161
τώ,16024,0.00071157
ΙΑ,16017,0.00071126
ίζ,16009,0.0007109
ώρ,15999,0.00071046
ηπ,15871,0.00070477
Πα,15794,0.00070136
γί,15530,0.00068963
υθ,15443,0.00068577
κώ,15422,0.00068484
αξ,15360,0.00068208
λό,15291,0.00067902
ςΕ,15285,0.00067875
σω,15275,0.00067831
ίκ,15257,0.00067751
νν,15250,0.0006772
ηα,15243,0.00067689
ti,15232,0.0006764
οβ,15201,0.00067502
at,15101,0.00067058
όρ,15049,0.00066827
nt,14911,0.00066215
μβ,14891,0.00066126
μί,14647,0.00065042
τυ,14613,0.00064891
or,14601,0.00064838
εω,14575,0.00064723
ΑΣ,14402,0.00063955
ΙΚ,14390,0.00063901
λύ,14384,0.00063875
νώ,14379,0.00063852
υχ,14229,0.00063186
ΗΣ,14228,0.00063182
εχ,14222,0.00063155
ωμ,14134,0.00062765
μή,14132,0.00062756
ιέ,14013,0.00062227
υε,14009,0.00062209
ρμ,13946,0.0006193
όγ,13938,0.00061894
Αν,13933,0.00061872
άθ,13873,0.00061606
σσ,13806,0.00061308
ρή,13740,0.00061015
ίω,13662,0.00060669
ΟΣ,13662,0.00060669
ηδ,13636,0.00060553
ζο,13534,0.000601
le,13527,0.00060069
co,13526,0.00060065
Πρ,13457,0.00059758
ίπ,13389,0.00059456
ηθ,13388,0.00059452
al,13337,0.00059226
θο,13301,0.00059066
ήρ,13296,0.00059043
to,13276,0.00058955
ςΠ,13233,0.00058764
el,13045,0.00057929
ξη,12952,0.00057516
ήκ,12879,0.00057192
χι,12822,0.00056939
ιθ,12751,0.00056623
ωπ,12625,0.00056064
th,12588,0.000559
me,12578,0.00055855
ιβ,12577,0.00055851
ri,12531,0.00055647
γά,12503,0.00055522
ηε,12465,0.00055354
όκ,12427,0.00055185
Στ,12413,0.00055123
υδ,12309,0.00054661
om,12285,0.00054554
it,12257,0.0005443
γμ,12242,0.00054363
ύρ,12184,0.00054106
πέ,11982,0.00053209
is,11969,0.00053151
θρ,11859,0.00052663
δί,11828,0.00052525
ta,11824,0.00052507
φι,11796,0.00052383
φε,11771,0.00052272
nd,11760,0.00052223
Δι,11694,0.0005193
φέ,11685,0.0005189
λω,11685,0.0005189
et,11657,0.00051766
εο,11648,0.00051726
ίμ,11632,0.00051655
έπ,11552,0.00051299
ςΣ,11492,0.00051033
ΣΤ,11487,0.00051011
ro,11483,0.00050993
σπ,11478,0.00050971
ςν,11472,0.00050944
ύπ,11464,0.00050909
ra,11451,0.00050851
γω,11441,0.00050807
ςΚ,11372,0.000505
he,11276,0.00050074
γή,11272,0.00050056
ρκ,11196,0.00049719
τσ,11192,0.00049701
ΚΑ,11177,0.00049634
ύς,11144,0.00049488
σύ,11093,0.00049261
οθ,11075,0.00049181
σφ,11071,0.00049164
εφ,11047,0.00049057
πη,11013,0.00048906
άγ,10975,0.00048737
άζ,10913,0.00048462
δυ,10911,0.00048453
φω,10808,0.00047996
ΑΝ,10759,0.00047778
αέ,10715,0.00047583
αο,10597,0.00047059
ώτ,10566,0.00046921
αζ,10558,0.00046886
ήν,10544,0.00046824
κυ,10533,0.00046775
io,10496,0.0004661
ήπ,10484,0.00046557
γγ,10454,0.00046424
ic,10382,0.00046104
li,10302,0.00045749
λυ,10260,0.00045563
ήθ,10248,0.00045509
ρν,10229,0.00045425
χν,10226,0.00045412
έμ,10214,0.00045358
ςΤ,10214,0.00045358
ΑΤ,10189,0.00045247
ίς,10169,0.00045158
νυ,10158,0.0004511
ne,10046,0.00044612
εε,9973,0.00044288
χω,9955,0.00044208
βλ,9904,0.00043982
ςΜ,9881,0.0004388
Μα,9853,0.00043755
χή,9849,0.00043738
κί,9832,0.00043662
ΕΙ,9824,0.00043627
έα,9816,0.00043591
tt,9807,0.00043551
χώ,9754,0.00043316
rt,9729,0.00043205
ώς,9637,0.00042796
ng,9635,0.00042787
ΠΑ,9622,0.0004273
ea,9543,0.00042379
ΤΟ,9532,0.0004233
Ελ,9514,0.0004225
Απ,9478,0.0004209
εβ,9459,0.00042006
ΡΙ,9373,0.00041624
Επ,9337,0.00041464
Με,9315,0.00041366
βε,9278,0.00041202
ίχ,9272,0.00041175
ΤΑ,9237,0.0004102
σό,9212,0.00040909
ce,9199,0.00040851
ςέ,9191,0.00040816
Δε,9184,0.00040785
εό,9178,0.00040758
ψη,9129,0.0004054
ξα,9125,0.00040523
ςΔ,9113,0.00040469
όδ,9110,0.00040456
οο,9099,0.00040407
Συ,9084,0.00040341
εθ,9047,0.00040176
ed,9005,0.0003999
γν,8981,0.00039883
as,8969,0.0003983
δή,8927,0.00039644
νγ,8806,0.00039106
de,8803,0.00039093
os,8796,0.00039062
ot,8781,0.00038995
νΕ,8765,0.00038924
si,8756,0.00038884
ΚΟ,8741,0.00038818
ύλ,8682,0.00038556
Οι,8671,0.00038507
la,8655,0.00038436
ΙΣ,8654,0.00038431
άφ,8653,0.00038427
ςθ,8603,0.00038205
ιω,8517,0.00037823
se,8513,0.00037805
ΡΟ,8508,0.00037783
di,8456,0.00037552
ρυ,8423,0.00037406
ΠΟ,8422,0.00037401
μφ,8372,0.00037179
ΜΑ,8315,0.00036926
ou,8207,0.00036446
ςό,8160,0.00036238
ύο,8149,0.00036189
ΝΑ,8095,0.00035949
ΤΗ,8057,0.0003578
ςχ,7950,0.00035305
γη,7924,0.0003519
ιφ,7882,0.00035003
ρθ,7881,0.00034999
Γι,7852,0.0003487
έκ,7849,0.00034857
ΙΟ,7837,0.00034804
ξι,7810,0.00034684
λώ,7782,0.00034559
έγ,7777,0.00034537
ΕΣ,7730,0.00034328
na,7725,0.00034306
φά,7708,0.00034231
γό,7693,0.00034164
ΩΝ,7690,0.00034151
ΡΑ,7668,0.00034053
ήα,7645,0.00033951
όχ,7629,0.0003388
ςη,7628,0.00033876
φή,7623,0.00033853
ςΟ,7588,0.00033698
ήε,7582,0.00033671
θή,7568,0.00033609
χέ,7527,0.00033427
ΣΕ,7503,0.0003332
ll,7497,0.00033294
θυ,7494,0.00033281
ΕΡ,7483,0.00033232
νΑ,7479,0.00033214
ΤΙ,7479,0.00033214
σθ,7475,0.00033196
Κο,7403,0.00032876
tr,7385,0.00032797
ΑΙ,7360,0.00032685
lo,7339,0.00032592
ss,7321,0.00032512
ύκ,7321,0.00032512
ίλ,7318,0.00032499
ΤΕ,7274,0.00032304
υέ,7269,0.00032281
σή,7215,0.00032042
άς,7187,0.00031917
βι,7097,0.00031518
μω,7097,0.00031518
Πο,7092,0.00031495
υο,7076,0.00031424
ia,7067,0.00031384
ΑΡ,7062,0.00031362
em,7054,0.00031327
υβ,7008,0.00031122
ηχ,6986,0.00031025
ma,6963,0.00030923
γέ,6960,0.00030909
αό,6959,0.00030905
φυ,6954,0.00030883
αΑ,6941,0.00030825
ίρ,6886,0.00030581
θμ,6882,0.00030563
όε,6840,0.00030377
ίγ,6820,0.00030288
άα,6814,0.00030261
il,6804,0.00030217
ψε,6776,0.00030092
ηφ,6768,0.00030057
έο,6752,0.00029986
άε,6700,0.00029755
δύ,6693,0.00029724
ΑΚ,6669,0.00029617
ch,6668,0.00029613
ςφ,6665,0.00029599
ΑΠ,6655,0.00029555
φί,6634,0.00029462
Σε,6623,0.00029413
gr,6603,0.00029324
δω,6589,0.00029262
ΜΕ,6583,0.00029235
ol,6572,0.00029186
νΠ,6537,0.00029031
ve,6537,0.00029031
πή,6507,0.00028898
ΛΟ,6497,0.00028853
οέ,6494,0.0002884
Πε,6482,0.00028787
ΣΗ,6471,0.00028738
ac,6458,0.0002868
ec,6435,0.00028578
Αυ,6421,0.00028516
αΠ,6399,0.00028418
ήγ,6399,0.00028418
ni,6388,0.00028369
αΕ,6336,0.00028139
ςυ,6225,0.00027646
ΕΛ,6222,0.00027632
ΝΙ,6158,0.00027348
ωγ,6143,0.00027282
ur,6124,0.00027197
ΚΗ,6101,0.00027095
Τα,6092,0.00027055
ΗΜ,6073,0.00026971
οη,6072,0.00026966
οΠ,6070,0.00026957
ag,6049,0.00026864
ζω,6038,0.00026815
Δη,6024,0.00026753
ώπ,6010,0.00026691
Αρ,6000,0.00026647
ύε,5969,0.00026509
ώμ,5949,0.0002642
έδ,5934,0.00026354
δό,5912,0.00026256
am,5911,0.00026251
ξο,5906,0.00026229
ge,5890,0.00026158
άχ,5880,0.00026114
ha,5824,0.00025865
όα,5784,0.00025687
ΝΟ,5775,0.00025648
υΑ,5771,0.0002563
φρ,5750,0.00025537
ΝΤ,5748,0.00025528
ΣΑ,5745,0.00025514
χη,5735,0.0002547
id,5723,0.00025417
Μπ,5705,0.00025337
νΚ,5681,0.0002523
ίη,5673,0.00025195
ςβ,5672,0.0002519
ήλ,5665,0.00025159
αΣ,5655,0.00025115
υΠ,5654,0.0002511
δέ,5653,0.00025106
ΟΛ,5606,0.00024897
κπ,5578,0.00024773
ie,5537,0.00024591
άξ,5497,0.00024413
us,5491,0.00024386
αΤ,5487,0.00024369
αΚ,5475,0.00024315
ςΓ,5469,0.00024289
ns,5435,0.00024138
ήδ,5429,0.00024111
ιξ,5402,0.00023991
ύγ,5399,0.00023978
αϊ,5393,0.00023951
εέ,5363,0.00023818
ΕΝ,5358,0.00023796
fe,5354,0.00023778
ύθ,5343,0.00023729
εά,5336,0.00023698
vi,5332,0.0002368
υξ,5323,0.0002364
ςλ,5314,0.00023601
ho,5308,0.00023574
ςΗ,5302,0.00023547
ΟΙ,5288,0.00023485
ΜΟ,5284,0.00023467
άβ,5268,0.00023396
δώ,5260,0.00023361
έφ,5228,0.00023219
νχ,5216,0.00023165
ΑΛ,5197,0.00023081
θν,5180,0.00023006
υφ,5164,0.00022934
Υπ,5152,0.00022881
ca,5140,0.00022828
αη,5128,0.00022775
φτ,5123,0.00022752
χί,5117,0.00022726
ad,5095,0.00022628
of,5074,0.00022535
ΝΕ,5066,0.00022499
ΟΝ,5064,0.0002249
Εκ,5062,0.00022482
Θε,5062,0.00022482
rc,5058,0.00022464
ts,5051,0.00022433
ηο,5029,0.00022335
λμ,5028,0.00022331
po,5016,0.00022277
θώ,4992,0.00022171
αΜ,4988,0.00022153
oo,4984,0.00022135
Ευ,4938,0.00021931
οξ,4930,0.00021895
ai,4929,0.00021891
ΕΠ,4926,0.00021878
ΔΙ,4926,0.00021878
ζη,4910,0.00021807
rs,4883,0.00021687
ιή,4883,0.00021687
νΤ,4866,0.00021611
mm,4865,0.00021607
ΑΜ,4863,0.00021598
hi,4862,0.00021593
οΑ,4841,0.000215
no,4840,0.00021496
ct,4823,0.0002142
ΣΚ,4823,0.0002142
οΣ,4812,0.00021371
so,4761,0.00021145
φό,4735,0.0002103
ff,4729,0.00021003
pe,4727,0.00020994
γώ,4718,0.00020954
da,4707,0.00020905
op,4706,0.00020901
ΠΕ,4678,0.00020776
ΛΑ,4665,0.00020719
ΙΝ,4628,0.00020554
ΣΙ,4627,0.0002055
ςΝ,4618,0.0002051
ΓΙ,4590,0.00020386
pa,4574,0.00020315
ΑΕ,4560,0.00020252
ρφ,4556,0.00020235
sa,4551,0.00020213
ΟΠ,4538,0.00020155
ιζ,4529,0.00020115
υΣ,4517,0.00020062
ϊκ,4510,0.0002003
ΣΥ,4484,0.00019915
oc,4476,0.00019879
ςή,4455,0.00019786
ωα,4442,0.00019729
Χρ,4437,0.00019706
έω,4436,0.00019702
γχ,4433,0.00019689
Γε,4432,0.00019684
ΟΜ,4430,0.00019675
ΛΙ,4416,0.00019613
ΕΚ,4381,0.00019458
ee,4372,0.00019418
έξ,4344,0.00019293
όφ,4334,0.00019249
οΚ,4330,0.00019231
τύ,4326,0.00019213
ρδ,4323,0.000192
ΟΤ,4306,0.00019125
un,4297,0.00019085
ηΑ,4291,0.00019058
nc,4288,0.00019045
φη,4275,0.00018987
ht,4274,0.00018983
χό,4274,0.00018983
οΕ,4267,0.00018951
οΜ,4266,0.00018947
αύ,4252,0.00018885
ηΕ,4225,0.00018765
ΗΤ,4225,0.00018765
Εί,4216,0.00018725
κδ,4209,0.00018694
χά,4204,0.00018672
βέ,4204,0.00018672
Αγ,4197,0.00018641
ΟΓ,4181,0.0001857
νΣ,4177,0.00018552
Αλ,4174,0.00018539
ΟΚ,4169,0.00018516
θι,4156,0.00018459
υΚ,4138,0.00018379
ΕΤ,4129,0.00018339
κύ,4127,0.0001833
χτ,4120,0.00018299
ΑΓ,4114,0.00018272
λτ,4110,0.00018254
ζα,4103,0.00018223
Νο,4102,0.00018219
ίθ,4094,0.00018183
ύχ,4093,0.00018179
ρύ,4086,0.00018148
ΣΜ,4081,0.00018126
Εν,4072,0.00018086
γυ,4071,0.00018081
υΕ,4066,0.00018059
ΝΗ,4042,0.00017952
ωθ,4033,0.00017912
ρρ,4022,0.00017864
ΙΤ,3999,0.00017761
ΣΠ,3992,0.0001773
ΟΡ,3984,0.00017695
ΛΗ,3976,0.00017659
πν,3931,0.00017459
Τρ,3915,0.00017388
εη,3913,0.0001738
ΥΡ,3913,0.0001738
νλ,3905,0.00017344
ΥΣ,3903,0.00017335
be,3900,0.00017322
ΣΟ,3897,0.00017309
im,3893,0.00017291
κκ,3882,0.00017242
ue,3870,0.00017189
mi,3862,0.00017153
υΔ,3846,0.00017082
ξέ,3825,0.00016989
οό,3802,0.00016887
ηΣ,3795,0.00016856
ΔΕ,3789,0.00016829
υή,3784,0.00016807
ΚΕ,3780,0.00016789
ΗΝ,3774,0.00016762
ew,3772,0.00016753
ςΒ,3767,0.00016731
ei,3767,0.00016731
Ιο,3763,0.00016714
ΛΕ,3763,0.00016714
αΔ,3753,0.00016669
ΣΣ,3750,0.00016656
υά,3736,0.00016594
ξί,3728,0.00016558
σά,3726,0.00016549
χθ,3723,0.00016536
ul,3708,0.00016469
mo,3684,0.00016363
ut,3673,0.00016314
ιυ,3672,0.00016309
go,3659,0.00016252
υζ,3642,0.00016176
od,3640,0.00016167
αΟ,3637,0.00016154
αή,3634,0.00016141
pr,3632,0.00016132
υΜ,3624,0.00016096
fo,3621,0.00016083
ΑΔ,3618,0.0001607
ig,3614,0.00016052
οΔ,3603,0.00016003
γλ,3594,0.00015963
va,3590,0.00015945
Co,3585,0.00015923
sp,3565,0.00015834
sh,3556,0.00015794
ΛΛ,3555,0.0001579
νφ,3535,0.00015701
οΤ,3532,0.00015688
μν,3515,0.00015612
οά,3515,0.00015612
ηΜ,3511,0.00015595
μώ,3510,0.0001559
νΜ,3506,0.00015572
Se,3505,0.00015568
ub,3498,0.00015537
ΠΡ,3489,0.00015497
ww,3483,0.0001547
πώ,3460,0.00015368
ΤΡ,3459,0.00015364
τζ,3453,0.00015337
ow,3439,0.00015275
og,3431,0.00015239
Σύ,3430,0.00015235
Αθ,3419,0.00015186
εζ,3411,0.00015151
δά,3408,0.00015137
do,3406,0.00015128
iv,3405,0.00015124
Of,3387,0.00015044
ΕΥ,3378,0.00015004
βί,3372,0.00014977
κω,3368,0.0001496
ΟΔ,3368,0.0001496
ςά,3362,0.00014933
ςι,3352,0.00014889
Τε,3349,0.00014875
Να,3345,0.00014857
Ho,3345,0.00014857
Βα,3344,0.00014853
Ma,3336,0.00014817
eo,3323,0.0001476
υΤ,3321,0.00014751
Μο,3291,0.00014618
θά,3288,0.00014604
ΔΗ,3285,0.00014591
ζό,3281,0.00014573
ζί,3262,0.00014489
έβ,3256,0.00014462
ςΙ,3255,0.00014458
μυ,3254,0.00014453
όβ,3252,0.00014444
wi,3217,0.00014289
ΥΝ,3211,0.00014262
ir,3210,0.00014258
ηΔ,3210,0.00014258
ΠΙ,3210,0.00014258
ηΠ,3209,0.00014254
Κρ,3188,0.0001416
οψ,3188,0.0001416
mb,3182,0.00014134
νβ,3179,0.0001412
sc,3169,0.00014076
νΟ,3166,0.00014063
za,3164,0.00014054
οή,3160,0.00014036
Κυ,3149,0.00013987
Σα,3145,0.00013969
ap,3143,0.0001396
ex,3137,0.00013934
ΙΔ,3129,0.00013898
eS,3124,0.00013876
ep,3110,0.00013814
ωή,3103,0.00013783
ηη,3099,0.00013765
άο,3072,0.00013645
ζι,3071,0.00013641
ηβ,3063,0.00013605
ΓΕ,3061,0.00013596
αΗ,3056,0.00013574
σέ,3054,0.00013565
rd,3052,0.00013556
ΗΕ,3025,0.00013437
σβ,3018,0.00013405
ζή,3004,0.00013343
χυ,3000,0.00013326
ΑΑ,2996,0.00013308
µε,2990,0.00013281
έθ,2986,0.00013263
Τη,2983,0.0001325
ΔΟ,2978,0.00013228
όθ,2971,0.00013197
ay,2968,0.00013183
θύ,2961,0.00013152
tu,2957,0.00013135
tp,2955,0.00013126
ύδ,2954,0.00013121
Ασ,2937,0.00013046
ΥΠ,2927,0.00013001
ήφ,2920,0.0001297
Μά,2918,0.00012961
θλ,2917,0.00012957
υΟ,2901,0.00012886
Ια,2893,0.0001285
Οκ,2893,0.0001285
αά,2887,0.00012824
νΔ,2886,0.00012819
ΙΕ,2881,0.00012797
Ba,2877,0.00012779
bl,2861,0.00012708
ΓΟ,2859,0.00012699
φύ,2856,0.00012686
ΡΕ,2843,0.00012628
ξω,2840,0.00012615
ry,2831,0.00012575
eb,2829,0.00012566
οϊ,2829,0.00012566
ςΧ,2822,0.00012535
ηΤ,2821,0.00012531
ck,2820,0.00012526
υψ,2819,0.00012522
ke,2816,0.00012508
ci,2805,0.0001246
ls,2799,0.00012433
ΘΕ,2796,0.0001242
ΥΛ,2794,0.00012411
φθ,2783,0.00012362
lu,2774,0.00012322
έψ,2771,0.00012309
ΗΠ,2770,0.00012304
λπ,2765,0.00012282
ba,2762,0.00012269
Τι,2733,0.0001214
Ec,2732,0.00012136
ηΚ,2724,0.000121
ώθ,2714,0.00012056
Μι,2712,0.00012047
ki,2708,0.00012029
Ει,2702,0.00012002
Έν,2699,0.00011989
uc,2698,0.00011985
ΩΣ,2686,0.00011931
br,2685,0.00011927
um,2681,0.00011909
Ερ,2681,0.00011909
lt,2672,0.00011869
ιΑ,2670,0.0001186
ίξ,2663,0.00011829
ωκ,2659,0.00011811
ΜΙ,2655,0.00011794
ga,2654,0.00011789
Σχ,2650,0.00011771
Th,2647,0.00011758
Χα,2645,0.00011749
Ακ,2635,0.00011705
bo,2625,0.0001166
av,2623,0.00011652
fi,2618,0.00011629
eg,2615,0.00011616
ξύ,2612,0.00011603
ab,2603,0.00011563
mp,2598,0.0001154
ωδ,2595,0.00011527
θό,2594,0.00011523
ef,2591,0.00011509
Νέ,2576,0.00011443
ws,2575,0.00011438
Κύ,2572,0.00011425
pl,2566,0.00011398
ty,2564,0.0001139
ΥΤ,2550,0.00011327
υό,2543,0.00011296
ηέ,2541,0.00011287
pi,2529,0.00011234
αψ,2516,0.00011176
Μη,2512,0.00011159
σώ,2511,0.00011154
ήΑ,2509,0.00011145
χύ,2508,0.00011141
