bigram,frequency,probability
sD,8114,0.00031204
oa,8111,0.00031192
mA,8096,0.00031135
mB,8048,0.0003095
eN,8032,0.00030889
hh,7992,0.00030735
Kl,7990,0.00030727
sG,7974,0.00030666
az,7945,0.00030554
To,7924,0.00030473
sM,7880,0.00030304
av,7877,0.00030293
Vi,7843,0.00030162
rL,7836,0.00030135
ys,7834,0.00030127
wä,7774,0.00029897
äc,7676,0.0002952
dS,7640,0.00029381
sr,7621,0.00029308
lc,7596,0.00029212
nZ,7582,0.00029158
sP,7572,0.0002912
mö,7512,0.00028889
dm,7488,0.00028797
fs,7476,0.00028751
eC,7464,0.00028705
nC,7449,0.00028647
rI,7446,0.00028635
Bl,7437,0.00028601
dv,7434,0.00028589
gg,7430,0.00028574
Es,7416,0.0002852
pu,7397,0.00028447
Pe,7389,0.00028416
dg,7388,0.00028412
dh,7366,0.00028328
äl,7357,0.00028293
tB,7326,0.00028174
ja,7219,0.00027762
tM,7122,0.00027389
ps,7095,0.00027286
rö,7034,0.00027051
mg,6949,0.00026724
eZ,6943,0.00026701
No,6941,0.00026694
gk,6934,0.00026667
Ic,6906,0.00026559
ml,6825,0.00026247
hz,6822,0.00026236
äs,6817,0.00026217
ct,6795,0.00026132
tI,6791,0.00026117
ui,6790,0.00026113
Fl,6778,0.00026067
tE,6717,0.00025832
ty,6709,0.00025801
Du,6683,0.00025701
ww,6628,0.0002549
üs,6602,0.0002539
ph,6596,0.00025367
gb,6580,0.00025305
tW,6515,0.00025055
lv,6483,0.00024932
sK,6471,0.00024886
ög,6470,0.00024882
hf,6455,0.00024825
sE,6442,0.00024775
sF,6420,0.0002469
oi,6371,0.00024502
oß,6340,0.00024383
qu,6340,0.00024383
sT,6313,0.00024279
eU,6307,0.00024256
nJ,6254,0.00024052
sW,6243,0.0002401
mM,6243,0.0002401
Ju,6204,0.0002386
Ti,6194,0.00023821
rN,6172,0.00023737
hv,6108,0.0002349
gm,6057,0.00023294
Pl,6053,0.00023279
mF,6003,0.00023087
iu,5994,0.00023052
sH,5992,0.00023044
aß,5983,0.0002301
Su,5977,0.00022987
Im,5950,0.00022883
nO,5850,0.00022498
uß,5828,0.00022414
oz,5783,0.00022241
df,5768,0.00022183
äg,5754,0.00022129
sL,5736,0.0002206
nü,5706,0.00021945
üg,5664,0.00021783
ös,5632,0.0002166
oe,5623,0.00021626
Dr,5613,0.00021587
Mu,5607,0.00021564
gz,5575,0.00021441
üt,5524,0.00021245
fg,5456,0.00020983
fä,5436,0.00020906
lü,5362,0.00020622
gf,5321,0.00020464
gw,5315,0.00020441
dk,5309,0.00020418
mK,5281,0.0002031
lw,5274,0.00020284
tc,5247,0.0002018
nä,5242,0.0002016
mG,5241,0.00020157
tG,5189,0.00019957
Um,5178,0.00019914
dA,5167,0.00019872
Or,5151,0.00019811
mf,5144,0.00019784
ly,5136,0.00019753
mw,5135,0.00019749
iß,5109,0.00019649
Eu,5109,0.00019649
nj,5069,0.00019495
Am,5064,0.00019476
tK,5059,0.00019457
tF,5052,0.0001943
rU,5043,0.00019395
rZ,5014,0.00019284
Lo,5005,0.00019249
tP,4998,0.00019222
mD,4993,0.00019203
mü,4978,0.00019145
ry,4971,0.00019118
mT,4962,0.00019084
Ni,4960,0.00019076
ae,4918,0.00018915
Ri,4895,0.00018826
ci,4864,0.00018707
dD,4856,0.00018676
mE,4855,0.00018672
km,4820,0.00018538
rC,4780,0.00018384
EU,4760,0.00018307
Fu,4727,0.0001818
dz,4719,0.00018149
zo,4696,0.00018061
mH,4694,0.00018053
Fü,4692,0.00018046
tH,4680,0.00017999
lh,4659,0.00017919
Zi,4646,0.00017869
dB,4645,0.00017865
lp,4642,0.00017853
zl,4629,0.00017803
wü,4623,0.0001778
sV,4596,0.00017676
uv,4569,0.00017573
tT,4557,0.00017527
Qu,4556,0.00017523
sR,4533,0.00017434
sä,4531,0.00017427
lS,4519,0.0001738
Go,4481,0.00017234
gS,4480,0.0001723
ER,4471,0.00017196
Gl,4428,0.0001703
Sh,4423,0.00017011
gD,4421,0.00017004
Ap,4418,0.00016992
Ke,4418,0.00016992
Uh,4410,0.00016961
Üb,4404,0.00016938
eO,4338,0.00016684
eß,4330,0.00016654
mW,4328,0.00016646
ül,4326,0.00016638
Je,4314,0.00016592
El,4279,0.00016458
Ru,4277,0.0001645
xt,4258,0.00016377
dM,4256,0.00016369
sI,4221,0.00016235
On,4218,0.00016223
mP,4214,0.00016208
xi,4199,0.0001615
hü,4198,0.00016146
ey,4184,0.00016092
kü,4143,0.00015935
öh,4132,0.00015892
ws,4078,0.00015685
fn,4070,0.00015654
Ak,4060,0.00015615
bg,4036,0.00015523
Ob,3977,0.00015296
dP,3969,0.00015266
UR,3962,0.00015239
dF,3941,0.00015158
Pu,3932,0.00015123
Nu,3918,0.00015069
ye,3907,0.00015027
rJ,3835,0.0001475
mn,3832,0.00014739
öf,3831,0.00014735
sy,3830,0.00014731
ax,3824,0.00014708
sC,3796,0.000146
hS,3790,0.00014577
gA,3787,0.00014566
uz,3763,0.00014473
US,3763,0.00014473
äf,3687,0.00014181
dK,3683,0.00014166
mR,3677,0.00014143
tN,3670,0.00014116
yp,3663,0.00014089
Jo,3653,0.0001405
rj,3638,0.00013993
mV,3625,0.00013943
öc,3620,0.00013924
mL,3610,0.00013885
tL,3606,0.0001387
lr,3581,0.00013774
Ad,3572,0.00013739
dE,3571,0.00013735
by,3568,0.00013724
IN,3539,0.00013612
Pf,3519,0.00013535
rO,3505,0.00013481
aS,3462,0.00013316
dW,3458,0.00013301
mk,3443,0.00013243
uw,3430,0.00013193
dT,3418,0.00013147
mv,3412,0.00013124
dG,3401,0.00013081
äd,3389,0.00013035
dp,3383,0.00013012
EN,3378,0.00012993
cr,3375,0.00012981
öß,3366,0.00012947
ej,3362,0.00012931
bn,3355,0.00012905
Lu,3352,0.00012893
mä,3348,0.00012878
wn,3338,0.00012839
eJ,3319,0.00012766
Gu,3309,0.00012728
yo,3307,0.0001272
cm,3290,0.00012655
tV,3273,0.00012589
kn,3257,0.00012528
sU,3255,0.0001252
tR,3239,0.00012459
bd,3236,0.00012447
aw,3212,0.00012355
Pi,3177,0.0001222
Ex,3150,0.00012116
gB,3131,0.00012043
bb,3118,0.00011993
tj,3106,0.00011947
lA,3092,0.00011893
mJ,3089,0.00011882
sN,3071,0.00011813
ya,3051,0.00011736
ym,3050,0.00011732
lD,3028,0.00011647
Bü,3008,0.0001157
CH,3004,0.00011555
lM,3004,0.00011555
kf,3001,0.00011543
mh,2995,0.0001152
pä,2983,0.00011474
Kü,2950,0.00011347
Mä,2949,0.00011343
Cl,2932,0.00011278
hA,2926,0.00011255
hD,2923,0.00011243
ES,2882,0.00011086
zb,2877,0.00011067
tC,2877,0.00011067
fz,2877,0.00011067
sJ,2857,0.0001099
kd,2850,0.00010963
Sy,2838,0.00010917
ny,2836,0.00010909
lö,2835,0.00010905
Va,2826,0.0001087
cl,2809,0.00010805
bz,2808,0.00010801
öl,2795,0.00010751
cu,2776,0.00010678
Mü,2775,0.00010674
gü,2757,0.00010605
AN,2755,0.00010597
dH,2741,0.00010544
Tu,2732,0.00010509
mU,2727,0.0001049
Za,2725,0.00010482
mI,2706,0.00010409
ii,2705,0.00010405
fb,2703,0.00010397
xp,2701,0.0001039
ox,2699,0.00010382
yl,2664,0.00010248
ST,2663,0.00010244
Zw,2661,0.00010236
mz,2657,0.00010221
ßt,2655,0.00010213
zd,2653,0.00010205
oS,2641,0.00010159
TE,2620,0.00010078
tU,2611,0.00010044
sZ,2608,0.00010032
mN,2607,0.00010028
uu,2607,0.00010028
RE,2601,0.00010005
kg,2596,9.986e-05
lB,2593,9.974e-05
tJ,2588,9.955e-05
oj,2578,9.917e-05
Op,2577,9.913e-05
Hu,2576,9.909e-05
Ur,2574,9.901e-05
gM,2572,9.894e-05
Kö,2570,9.886e-05
dc,2557,9.836e-05
dI,2556,9.832e-05
dü,2554,9.825e-05
kz,2546,9.794e-05
dR,2539,9.767e-05
dy,2531,9.736e-05
kk,2510,9.655e-05
SA,2503,9.628e-05
sj,2494,9.594e-05
hp,2492,9.586e-05
iS,2490,9.578e-05
bw,2488,9.571e-05
Ph,2474,9.517e-05
dL,2468,9.494e-05
zz,2464,9.478e-05
yt,2462,9.471e-05
zs,2461,9.467e-05
öt,2449,9.421e-05
Mö,2441,9.39e-05
dV,2439,9.382e-05
DE,2426,9.332e-05
cc,2423,9.321e-05
LE,2412,9.279e-05
xe,2406,9.255e-05
Gi,2402,9.24e-05
As,2391,9.198e-05
gE,2386,9.179e-05
mZ,2358,9.071e-05
NE,2341,9.005e-05
SS,2315,8.906e-05
kb,2304,8.863e-05
sü,2292,8.817e-05
äm,2281,8.775e-05
Ac,2247,8.644e-05
IS,2245,8.636e-05
fm,2242,8.625e-05
zg,2241,8.621e-05
sO,2239,8.613e-05
gW,2229,8.575e-05
hB,2214,8.517e-05
üf,2205,8.483e-05
Is,2200,8.463e-05
RA,2199,8.459e-05
AS,2197,8.452e-05
lE,2187,8.413e-05
lG,2179,8.383e-05
eü,2177,8.375e-05
EL,2166,8.333e-05
LA,2163,8.321e-05
bü,2155,8.29e-05
ix,2152,8.279e-05
tZ,2149,8.267e-05
Ed,2137,8.221e-05
ju,2136,8.217e-05
EM,2115,8.136e-05
hM,2110,8.117e-05
dC,2108,8.11e-05
lP,2103,8.09e-05
aM,2102,8.086e-05
kh,2094,8.056e-05
zB,2093,8.052e-05
Hä,2070,7.963e-05
nö,2070,7.963e-05
dN,2063,7.937e-05
fh,2052,7.894e-05
gF,2051,7.89e-05
Em,2049,7.883e-05
gH,2045,7.867e-05
bH,2035,7.829e-05
hE,2032,7.817e-05
bh,2022,7.779e-05
yd,2019,7.767e-05
gG,2019,7.767e-05
yn,2011,7.737e-05
mO,2010,7.733e-05
Id,2008,7.725e-05
gK,1994,7.671e-05
ON,1988,7.648e-05
fw,1986,7.64e-05
kS,1971,7.583e-05
kw,1953,7.514e-05
tö,1943,7.475e-05
lK,1930,7.425e-05
Rü,1929,7.421e-05
aD,1928,7.417e-05
gä,1927,7.414e-05
IT,1926,7.41e-05
lW,1923,7.398e-05
lT,1913,7.36e-05
Gm,1904,7.325e-05
lH,1903,7.321e-05
eq,1902,7.317e-05
aA,1899,7.306e-05
ED,1893,7.283e-05
Sk,1888,7.264e-05
Wu,1887,7.26e-05
lF,1882,7.241e-05
pd,1882,7.241e-05
hW,1880,7.233e-05
tO,1878,7.225e-05
AR,1868,7.187e-05
fS,1860,7.156e-05
AL,1855,7.137e-05
gI,1848,7.11e-05
aB,1843,7.091e-05
PS,1843,7.091e-05
yr,1834,7.056e-05
SP,1832,7.048e-05
Cr,1830,7.041e-05
gP,1822,7.01e-05
AG,1796,6.91e-05
üd,1784,6.864e-05
gp,1783,6.86e-05
hH,1783,6.86e-05
At,1779,6.844e-05
TS,1774,6.825e-05
oB,1761,6.775e-05
Hö,1757,6.76e-05
iA,1757,6.76e-05
äß,1751,6.737e-05
iP,1751,6.737e-05
ME,1742,6.702e-05
yc,1738,6.687e-05
IC,1735,6.675e-05
Ci,1722,6.625e-05
Os,1722,6.625e-05
iM,1720,6.618e-05
LI,1718,6.61e-05
SE,1717,6.606e-05
ux,1717,6.606e-05
mC,1714,6.595e-05
AT,1710,6.579e-05
iw,1708,6.571e-05
Wä,1707,6.568e-05
IE,1704,6.556e-05
hj,1698,6.533e-05
xc,1694,6.518e-05
Nr,1690,6.502e-05
pw,1688,6.495e-05
DI,1686,6.487e-05
yS,1679,6.46e-05
GE,1669,6.422e-05
oD,1662,6.395e-05
hI,1658,6.379e-05
Lö,1655,6.368e-05
bj,1652,6.356e-05
zv,1645,6.329e-05
UN,1640,6.31e-05
ßi,1637,6.298e-05
SC,1629,6.268e-05
SI,1628,6.264e-05
EI,1611,6.198e-05
Kn,1610,6.195e-05
ND,1608,6.187e-05
MA,1608,6.187e-05
gV,1604,6.172e-05
hP,1603,6.168e-05
aP,1600,6.156e-05
hy,1600,6.156e-05
oM,1595,6.137e-05
RS,1588,6.11e-05
yb,1584,6.095e-05
Sl,1582,6.087e-05
sö,1579,6.075e-05
iD,1579,6.075e-05
zf,1577,6.068e-05
lC,1574,6.056e-05
lL,1572,6.049e-05
kp,1571,6.045e-05
TA,1571,6.045e-05
fD,1563,6.014e-05
Nä,1556,5.987e-05
kv,1555,5.983e-05
Lä,1555,5.983e-05
bä,1551,5.968e-05
dU,1549,5.96e-05
mr,1549,5.96e-05
AM,1546,5.949e-05
hK,1544,5.941e-05
iB,1543,5.937e-05
hF,1543,5.937e-05
uo,1542,5.933e-05
OR,1537,5.914e-05
DA,1536,5.91e-05
fk,1533,5.899e-05
hG,1520,5.849e-05
BA,1520,5.849e-05
cs,1508,5.802e-05
dj,1508,5.802e-05
aC,1506,5.795e-05
fv,1505,5.791e-05
Ai,1503,5.783e-05
oy,1497,5.76e-05
aF,1497,5.76e-05
HE,1496,5.756e-05
bm,1496,5.756e-05
oA,1492,5.741e-05
gT,1486,5.718e-05
Ce,1485,5.714e-05
zü,1483,5.706e-05
NG,1474,5.672e-05
RI,1474,5.672e-05
bf,1468,5.649e-05
ET,1468,5.649e-05
Ok,1467,5.645e-05
lR,1464,5.633e-05
hT,1462,5.626e-05
zk,1459,5.614e-05
jo,1449,5.576e-05
II,1447,5.568e-05
Wü,1444,5.556e-05
lI,1443,5.552e-05
