bigram,frequency,probability
ステ,13872,0.00054009
しか,13777,0.00053639
キャ,13742,0.00053503
るよ,13695,0.0005332
シャ,13651,0.00053149
だっ,13601,0.00052954
時間,13595,0.00052931
うと,13555,0.00052775
のが,13400,0.00052171
バッ,13374,0.0005207
なか,13360,0.00052016
また,13358,0.00052008
リア,13312,0.00051829
うこ,13302,0.0005179
うか,13131,0.00051124
クリ,13103,0.00051015
をし,13051,0.00050813
商品,13044,0.00050786
イル,12894,0.00050202
ては,12837,0.0004998
場合,12800,0.00049836
だと,12678,0.00049361
料無,12655,0.00049271
がで,12590,0.00049018
もあ,12460,0.00048512
てる,12442,0.00048442
とか,12389,0.00048236
ンタ,12379,0.00048197
てき,12301,0.00047893
たが,12249,0.00047691
とこ,12199,0.00047496
るか,12146,0.0004729
あっ,12130,0.00047227
ブル,12127,0.00047216
ッド,12059,0.00046951
ける,12008,0.00046752
めて,11983,0.00046655
きな,11980,0.00046643
トラ,11968,0.00046597
くだ,11957,0.00046554
うの,11930,0.00046449
情報,11896,0.00046316
おり,11889,0.00046289
しく,11851,0.00046141
かり,11796,0.00045927
とで,11772,0.00045834
コピ,11745,0.00045728
きた,11732,0.00045678
けで,11719,0.00045627
スパ,11703,0.00045565
を見,11629,0.00045277
ださ,11510,0.00044814
ケス,11466,0.00044642
自分,11356,0.00044214
どう,11342,0.00044159
ンク,11224,0.000437
たこ,11175,0.00043509
のお,11170,0.0004349
ころ,11162,0.00043459
ッチ,11152,0.0004342
のよ,11131,0.00043338
取り,10979,0.00042746
にお,10977,0.00042739
いっ,10961,0.00042676
考え,10952,0.00042641
トレ,10951,0.00042637
うで,10940,0.00042594
しな,10847,0.00042232
われ,10782,0.00041979
れな,10682,0.0004159
すか,10670,0.00041543
ッシ,10667,0.00041532
ャン,10657,0.00041493
とに,10639,0.00041423
レッ,10624,0.00041364
ンプ,10590,0.00041232
アル,10570,0.00041154
プリ,10537,0.00041026
もし,10484,0.00040819
けて,10460,0.00040726
てみ,10448,0.00040679
ジャ,10426,0.00040593
ンテ,10412,0.00040539
リッ,10389,0.00040449
出会,10369,0.00040371
マン,10348,0.0004029
すよ,10267,0.00039974
ィス,10259,0.00039943
シュ,10185,0.00039655
ロン,10146,0.00039503
での,10136,0.00039464
イズ,10107,0.00039352
レン,10095,0.00039305
かし,10066,0.00039192
プレ,10038,0.00039083
の中,10032,0.0003906
フィ,10015,0.00038993
らい,10003,0.00038947
アイ,9964,0.00038795
ウン,9963,0.00038791
的に,9940,0.00038701
感じ,9916,0.00038608
プラ,9838,0.00038304
はあ,9833,0.00038285
かも,9787,0.00038106
プロ,9756,0.00037985
すね,9672,0.00037658
くれ,9635,0.00037514
んの,9632,0.00037502
どの,9621,0.00037459
会社,9603,0.00037389
ンの,9596,0.00037362
人気,9581,0.00037304
ラス,9579,0.00037296
すこ,9568,0.00037253
思っ,9567,0.00037249
クラ,9527,0.00037094
バイ,9473,0.00036883
まっ,9364,0.00036459
シン,9332,0.00036334
女性,9278,0.00036124
との,9246,0.00036
ッグ,9200,0.0003582
のに,9187,0.0003577
せて,9106,0.00035455
の方,9099,0.00035427
らし,9099,0.00035427
可能,9094,0.00035408
アン,9050,0.00035236
くて,9042,0.00035205
タン,9027,0.00035147
ろう,8965,0.00034906
なが,8957,0.00034874
と言,8934,0.00034785
はこ,8878,0.00034567
すの,8872,0.00034544
ンズ,8869,0.00034532
させ,8790,0.00034224
的な,8753,0.0003408
んと,8707,0.00033901
やっ,8689,0.00033831
フレ,8654,0.00033695
リス,8643,0.00033652
ゃん,8612,0.00033531
がい,8587,0.00033434
とを,8583,0.00033418
らの,8569,0.00033364
必要,8566,0.00033352
がな,8534,0.00033228
たし,8529,0.00033208
時計,8528,0.00033204
りの,8463,0.00032951
みた,8454,0.00032916
ネッ,8434,0.00032838
トの,8406,0.00032729
無し,8400,0.00032706
じゃ,8388,0.00032659
にあ,8376,0.00032613
人の,8339,0.00032468
んが,8332,0.00032441
すそ,8331,0.00032437
かと,8306,0.0003234
イス,8260,0.00032161
ンシ,8232,0.00032052
コミ,8196,0.00031912
めに,8188,0.00031881
クロ,8186,0.00031873
のも,8177,0.00031838
がら,8175,0.0003183
グラ,8129,0.00031651
トリ,8094,0.00031515
良い,8093,0.00031511
けれ,8061,0.00031386
でい,8048,0.00031336
フェ,7975,0.00031051
ござ,7962,0.00031001
ざい,7956,0.00030977
楽し,7954,0.0003097
気に,7927,0.00030865
投稿,7915,0.00030818
利用,7911,0.00030802
たち,7903,0.00030771
はい,7877,0.0003067
いし,7846,0.00030549
りに,7820,0.00030448
るた,7784,0.00030308
ログ,7773,0.00030265
ンチ,7761,0.00030218
ンダ,7742,0.00030144
ンジ,7736,0.00030121
の人,7733,0.00030109
名無,7722,0.00030066
チャ,7687,0.0002993
トで,7669,0.0002986
スの,7652,0.00029794
トを,7636,0.00029732
いく,7631,0.00029712
入れ,7619,0.00029665
ちら,7596,0.00029576
ルの,7576,0.00029498
れは,7567,0.00029463
ワイ,7556,0.0002942
チェ,7554,0.00029412
キン,7528,0.00029311
りが,7526,0.00029303
以上,7481,0.00029128
だろ,7466,0.0002907
まり,7465,0.00029066
会い,7456,0.00029031
使用,7447,0.00028996
だか,7423,0.00028902
セン,7402,0.00028821
スク,7375,0.00028716
出し,7368,0.00028688
日日,7356,0.00028642
ての,7323,0.00028513
うい,7293,0.00028396
イプ,7290,0.00028385
テル,7286,0.00028369
まい,7276,0.0002833
める,7276,0.0002833
トン,7259,0.00028264
大き,7232,0.00028159
ィン,7216,0.00028097
価格,7211,0.00028077
かけ,7174,0.00027933
持ち,7172,0.00027925
に入,7165,0.00027898
いこ,7157,0.00027867
付き,7134,0.00027777
スマ,7087,0.00027594
たか,7063,0.00027501
とき,7050,0.0002745
のこ,7020,0.00027333
ルト,7007,0.00027283
パン,6987,0.00027205
てま,6983,0.00027189
多い,6980,0.00027178
が出,6977,0.00027166
対応,6967,0.00027127
思う,6940,0.00027022
いけ,6940,0.00027022
いつ,6919,0.0002694
トに,6914,0.00026921
はそ,6913,0.00026917
ほど,6868,0.00026742
レデ,6864,0.00026726
紹介,6859,0.00026707
いよ,6825,0.00026574
フト,6822,0.00026563
イク,6808,0.00026508
もな,6795,0.00026458
くら,6795,0.00026458
ンを,6784,0.00026415
ブロ,6776,0.00026384
が多,6771,0.00026364
多く,6722,0.00026173
問題,6711,0.00026131
イヤ,6701,0.00026092
たく,6695,0.00026068
受け,6692,0.00026057
東京,6678,0.00026002
出来,6671,0.00025975
サン,6643,0.00025866
ドラ,6626,0.000258
たん,6620,0.00025776
ダイ,6612,0.00025745
名前,6593,0.00025671
もう,6582,0.00025628
フラ,6560,0.00025543
こう,6557,0.00025531
行っ,6540,0.00025465
マッ,6535,0.00025445
のだ,6518,0.00025379
アッ,6506,0.00025332
人が,6500,0.00025309
ポイ,6499,0.00025305
を使,6482,0.00025239
わせ,6466,0.00025177
ニュ,6462,0.00025161
レイ,6462,0.00025161
すす,6453,0.00025126
こち,6423,0.00025009
仕事,6418,0.0002499
パコ,6414,0.00024974
への,6408,0.00024951
好き,6403,0.00024931
せる,6371,0.00024807
よっ,6369,0.00024799
つけ,6359,0.0002476
カラ,6325,0.00024628
るん,6316,0.00024593
くの,6304,0.00024546
方法,6301,0.00024534
すし,6287,0.0002448
のた,6276,0.00024437
る人,6271,0.00024418
ルフ,6248,0.00024328
中で,6238,0.00024289
ちょ,6237,0.00024285
レビ,6212,0.00024188
ベル,6212,0.00024188
イド,6210,0.0002418
なた,6207,0.00024168
上げ,6189,0.00024098
テン,6170,0.00024024
アク,6168,0.00024017
わか,6139,0.00023904
よね,6131,0.00023873
っか,6103,0.00023764
りと,6101,0.00023756
ルス,6098,0.00023744
リフ,6088,0.00023705
ジェ,6085,0.00023693
引き,6083,0.00023686
ここ,6073,0.00023647
りし,6073,0.00023647
オン,6072,0.00023643
のと,6071,0.00023639
ビス,6064,0.00023612
効果,6064,0.00023612
のコ,6052,0.00023565
やす,6052,0.00023565
ドレ,6015,0.00023421
んか,6008,0.00023394
もい,5998,0.00023355
よく,5994,0.00023339
ォム,5988,0.00023316
いが,5984,0.000233
メル,5981,0.00023289
クレ,5978,0.00023277
ニッ,5973,0.00023257
わけ,5965,0.00023226
あな,5962,0.00023215
方が,5952,0.00023176
に対,5940,0.00023129
に行,5936,0.00023113
のあ,5926,0.00023074
ども,5910,0.00023012
購入,5907,0.00023
かに,5895,0.00022954
ウェ,5894,0.0002295
グル,5889,0.0002293
たそ,5880,0.00022895
合わ,5879,0.00022891
もら,5878,0.00022888
ロッ,5877,0.00022884
いに,5872,0.00022864
そん,5866,0.00022841
世界,5860,0.00022817
りで,5856,0.00022802
ジュ,5854,0.00022794
すめ,5829,0.00022697
スを,5821,0.00022666
日の,5817,0.0002265
モン,5812,0.00022631
用し,5808,0.00022615
をお,5799,0.0002258
財布,5781,0.0002251
万円,5726,0.00022296
おす,5721,0.00022276
るな,5721,0.00022276
ピン,5715,0.00022253
ルバ,5706,0.00022218
そし,5689,0.00022152
ンキ,5675,0.00022097
どん,5670,0.00022078
ンバ,5660,0.00022039
言っ,5658,0.00022031
分の,5654,0.00022016
コメ,5652,0.00022008
チン,5643,0.00021973
サビ,5641,0.00021965
ネル,5634,0.00021938
しさ,5628,0.00021914
でお,5624,0.00021899
おい,5610,0.00021844
ホテ,5608,0.00021836
販売,5594,0.00021782
えた,5580,0.00021727
ケッ,5579,0.00021724
中古,5578,0.0002172
めの,5567,0.00021677
見る,5566,0.00021673
をす,5564,0.00021665
ンサ,5522,0.00021502
るも,5519,0.0002149
べて,5518,0.00021486
わり,5513,0.00021467
コス,5511,0.00021459
バン,5504,0.00021432
まう,5490,0.00021377
見て,5482,0.00021346
こん,5474,0.00021315
きて,5471,0.00021303
まだ,5461,0.00021264
のを,5439,0.00021178
の時,5428,0.00021136
時に,5409,0.00021062
スポ,5405,0.00021046
ゃな,5400,0.00021027
の日,5393,0.00020999
前に,5389,0.00020984
同じ,5382,0.00020957
トル,5373,0.00020922
うし,5358,0.00020863
不可,5358,0.00020863
ンで,5357,0.00020859
写真,5352,0.0002084
のア,5351,0.00020836
がと,5340,0.00020793
ルを,5336,0.00020778
クシ,5332,0.00020762
エン,5316,0.000207
食べ,5310,0.00020676
に関,5294,0.00020614
いろ,5282,0.00020567
がそ,5273,0.00020532
いも,5269,0.00020517
ニン,5255,0.00020462
クト,5252,0.0002045
アプ,5249,0.00020439
のス,5249,0.00020439
まれ,5243,0.00020415
すけ,5242,0.00020412
バス,5241,0.00020408
たま,5225,0.00020345
しの,5224,0.00020341
けた,5223,0.00020338
たよ,5221,0.0002033
今日,5217,0.00020314
ョッ,5206,0.00020271
今回,5198,0.0002024
ビュ,5196,0.00020232
くる,5190,0.00020209
っぱ,5183,0.00020182
しれ,5176,0.00020155
あれ,5169,0.00020127
ルド,5165,0.00020112
そこ,5161,0.00020096
スレ,5159,0.00020088
たも,5158,0.00020085
なと,5156,0.00020077
よる,5141,0.00020018
私は,5136,0.00019999
えば,5114,0.00019913
れで,5112,0.00019905
ザイ,5110,0.00019898
ベッ,5099,0.00019855
ヴィ,5099,0.00019855
管理,5098,0.00019851
スス,5097,0.00019847
る方,5088,0.00019812
のみ,5085,0.000198
高い,5083,0.00019793
カッ,5080,0.00019781
口コ,5077,0.00019769
てた,5069,0.00019738
ンパ,5062,0.00019711
通販,5061,0.00019707
キッ,5054,0.0001968
テム,5048,0.00019656
すい,5044,0.00019641
かか,5038,0.00019617
生活,5031,0.0001959
プル,5019,0.00019543
ゲム,5011,0.00019512
りた,5003,0.00019481
付け,4998,0.00019462
ミュ,4989,0.00019427
の場,4983,0.00019403
クル,4977,0.0001938
結婚,4976,0.00019376
てな,4954,0.0001929
関係,4949,0.00019271
もっ,4926,0.00019181
エス,4924,0.00019174
専門,4915,0.00019139
少し,4908,0.00019111
を持,4899,0.00019076
すと,4899,0.00019076
相談,4899,0.00019076
人に,4887,0.00019029
に出,4877,0.00018991
入り,4865,0.00018944
セル,4862,0.00018932
れに,4856,0.00018909
の一,4853,0.00018897
ルで,4848,0.00018878
すま,4846,0.0001887
はど,4840,0.00018847
買取,4837,0.00018835
ょっ,4834,0.00018823
マイ,4825,0.00018788
れが,4822,0.00018776
日は,4822,0.00018776
中に,4822,0.00018776
使っ,4818,0.00018761
業者,4817,0.00018757
がこ,4816,0.00018753
ンに,4810,0.0001873
とう,4802,0.00018699
れを,4799,0.00018687
デザ,4789,0.00018648
らか,4758,0.00018527
シリ,4756,0.0001852
スカ,4749,0.00018492
男性,4737,0.00018446
いん,4731,0.00018422
かる,4721,0.00018383
ナイ,4720,0.00018379
なし,4704,0.00018317
るだ,4697,0.0001829
ェア,4696,0.00018286
本当,4689,0.00018259
スキ,4688,0.00018255
買い,4686,0.00018247
を行,4683,0.00018235
らに,4679,0.0001822
かわ,4679,0.0001822
人は,4670,0.00018185
トア,4657,0.00018134
ンが,4655,0.00018126
ンセ,4642,0.00018076
トが,4636,0.00018052
タッ,4631,0.00018033
カド,4630,0.00018029
気が,4628,0.00018021
でな,4626,0.00018013
っち,4626,0.00018013
がお,4624,0.00018006
アウ,4620,0.0001799
スで,4606,0.00017936
料理,4605,0.00017932
分か,4603,0.00017924
ドル,4600,0.00017912
間に,4593,0.00017885
表示,4592,0.00017881
者の,4588,0.00017865
内容,4583,0.00017846
んて,4579,0.0001783
返信,4579,0.0001783
る場,4567,0.00017784
どこ,4560,0.00017756
てこ,4551,0.00017721
確認,4549,0.00017714
すぐ,4547,0.00017706
はお,4544,0.00017694
けな,4541,0.00017682
にす,4527,0.00017628
くと,4511,0.00017566
まと,4509,0.00017558
クセ,4509,0.00017558
とっ,4495,0.00017503
えま,4489,0.0001748
けま,4486,0.00017468
もち,4471,0.0001741
ルに,4466,0.0001739
言う,4460,0.00017367
リズ,4449,0.00017324
カル,4448,0.0001732
まま,4442,0.00017297
登録,4441,0.00017293
ラウ,4423,0.00017223
しゃ,4411,0.00017176
ンラ,4409,0.00017169
つか,4365,0.00016997
ペジ,4362,0.00016986
にと,4362,0.00016986
えな,4359,0.00016974
うが,4354,0.00016954
トッ,4349,0.00016935
京都,4348,0.00016931
続き,4344,0.00016916
わっ,4323,0.00016834
スプ,4323,0.00016834
ェッ,4321,0.00016826
ベン,4316,0.00016807
ゴル,4309,0.00016779
を受,4296,0.00016729
大学,4279,0.00016662
まず,4274,0.00016643
さら,4273,0.00016639
上が,4273,0.00016639
てあ,4270,0.00016627
でご,4265,0.00016608
タル,4262,0.00016596
つも,4256,0.00016573
んに,4251,0.00016553
違い,4250,0.0001655
めた,4246,0.00016534
きに,4231,0.00016476
いき,4230,0.00016472
ラブ,4226,0.00016456
もそ,4226,0.00016456
収納,4223,0.00016444
ンフ,4217,0.00016421
リカ,4212,0.00016402
記事,4200,0.00016355
以外,4200,0.00016355
すご,4199,0.00016351
マス,4198,0.00016347
にか,4190,0.00016316
なこ,4184,0.00016293
ブレ,4183,0.00016289
ャッ,4183,0.00016289
うち,4177,0.00016265
言わ,4152,0.00016168
経験,4142,0.00016129
スが,4141,0.00016125
シス,4129,0.00016079
結果,4128,0.00016075
にい,4127,0.00016071
メカ,4124,0.00016059
すべ,4110,0.00016005
らず,4109,0.00016001
入っ,4106,0.00015989
出て,4104,0.00015981
月年,4101,0.0001597
りも,4100,0.00015966
ダン,4091,0.00015931
いは,4089,0.00015923
込み,4082,0.00015896
相手,4075,0.00015868
ジョ,4071,0.00015853
のな,4069,0.00015845
たで,4057,0.00015798
みま,4056,0.00015794
が大,4054,0.00015787
こで,4048,0.00015763
ンコ,4045,0.00015752
てそ,4036,0.00015716
いを,4034,0.00015709
スリ,4034,0.00015709
たな,4030,0.00015693
ハン,4029,0.00015689
デル,4027,0.00015681
ンデ,4018,0.00015646
代引,4011,0.00015619
学校,4009,0.00015611
使い,4006,0.000156
スペ,4003,0.00015588
者に,4003,0.00015588
れか,3992,0.00015545
変わ,3988,0.0001553
スに,3981,0.00015502
メリ,3979,0.00015495
とて,3978,0.00015491
かれ,3977,0.00015487
すぎ,3970,0.0001546
ソフ,3962,0.00015428
ィッ,3959,0.00015417
持っ,3957,0.00015409
くり,3955,0.00015401
トは,3946,0.00015366
の他,3936,0.00015327
たは,3934,0.00015319
はま,3934,0.00015319
子供,3925,0.00015284
とめ,3921,0.00015269
の大,3918,0.00015257
テレ,3916,0.00015249
パッ,3915,0.00015245
ろん,3905,0.00015206
株式,3899,0.00015183
脱毛,3894,0.00015164
性が,3891,0.00015152
てか,3888,0.0001514
カバ,3887,0.00015136
ュア,3878,0.00015101
イブ,3876,0.00015094
知ら,3875,0.0001509
いだ,3875,0.0001509
大阪,3872,0.00015078
方は,3868,0.00015062
お金,3863,0.00015043
んど,3862,0.00015039
きを,3857,0.0001502
費用,3854,0.00015008
合は,3853,0.00015004
の子,3851,0.00014996
少な,3845,0.00014973
ラム,3843,0.00014965
りを,3833,0.00014926
スイ,3832,0.00014922
いや,3826,0.00014899
事を,3823,0.00014887
ちの,3820,0.00014876
がり,3818,0.00014868
やり,3809,0.00014833
ハイ,3807,0.00014825
状態,3800,0.00014798
参加,3799,0.00014794
ンは,3799,0.00014794
エッ,3798,0.0001479
ルマ,3789,0.00014755
セフ,3789,0.00014755
当に,3786,0.00014743
くさ,3785,0.00014739
願い,3776,0.00014704
実際,3769,0.00014677
をご,3765,0.00014661
のサ,3765,0.00014661
つの,3764,0.00014658
合い,3764,0.00014658
チュ,3763,0.00014654
業務,3756,0.00014626
詳細,3755,0.00014623
ナル,3752,0.00014611
すで,3748,0.00014595
スメ,3743,0.00014576
激安,3742,0.00014572
がっ,3742,0.00014572
メイ,3741,0.00014568
トス,3733,0.00014537
気の,3731,0.00014529
ムの,3717,0.00014475
関連,3706,0.00014432
だき,3706,0.00014432
場所,3702,0.00014416
機能,3702,0.00014416
ポン,3696,0.00014393
るそ,3694,0.00014385
稿日,3692,0.00014377
は大,3689,0.00014366
あと,3687,0.00014358
とす,3680,0.00014331
求人,3679,0.00014327
スコ,3674,0.00014307
ドの,3674,0.00014307
料金,3667,0.0001428
を取,3665,0.00014272
ェイ,3662,0.0001426
日に,3659,0.00014249
はも,3652,0.00014222
ナン,3651,0.00014218
上の,3650,0.00014214
個人,3635,0.00014155
ァイ,3634,0.00014151
とり,3633,0.00014148
るで,3632,0.00014144
査定,3624,0.00014113
他の,3618,0.00014089
簡単,3612,0.00014066
なけ,3612,0.00014066
ィア,3606,0.00014042
下さ,3602,0.00014027
い系,3601,0.00014023
たっ,3598,0.00014011
ンと,3597,0.00014007
フロ,3595,0.00014
トフ,3592,0.00013988
ポト,3592,0.00013988
ルコ,3590,0.0001398
ラク,3581,0.00013945
ウト,3580,0.00013941
クの,3577,0.0001393
らは,3576,0.00013926
しっ,3571,0.00013906
イフ,3570,0.00013902
モデ,3570,0.00013902
オリ,3562,0.00013871
グレ,3562,0.00013871
海外,3562,0.00013871
だし,3554,0.0001384
用品,3554,0.0001384
んは,3553,0.00013836
日時,3544,0.00013801
らも,3544,0.00013801
くは,3543,0.00013797
性の,3541,0.00013789
際に,3541,0.00013789
現在,3537,0.00013774
見え,3536,0.0001377
りな,3528,0.00013739
トロ,3525,0.00013727
年の,3522,0.00013715
はと,3518,0.000137
手に,3518,0.000137
シル,3515,0.00013688
比較,3509,0.00013665
越し,3498,0.00013622
べき,3498,0.00013622
ルが,3494,0.00013606
動画,3493,0.00013603
クタ,3492,0.00013599
の出,3492,0.00013599
品の,3486,0.00013575
ルイ,3485,0.00013571
イア,3481,0.00013556
のま,3479,0.00013548
シェ,3476,0.00013536
式会,3467,0.00013501
イベ,3463,0.00013486
のカ,3462,0.00013482
ひと,3461,0.00013478
後の,3461,0.00013478
評価,3460,0.00013474
でそ,3458,0.00013466
とん,3455,0.00013455
るが,3453,0.00013447
るに,3451,0.00013439
みに,3449,0.00013431
作り,3448,0.00013427
テリ,3447,0.00013423
なも,3446,0.0001342
うも,3446,0.0001342
説明,3443,0.00013408
だが,3439,0.00013392
らで,3429,0.00013353
限定,3427,0.00013346
い方,3413,0.00013291
エア,3410,0.00013279
かい,3402,0.00013248
ルク,3401,0.00013244
ワン,3397,0.00013229
れど,3391,0.00013205
ンツ,3388,0.00013194
方に,3385,0.00013182
企業,3384,0.00013178
が一,3382,0.0001317
を作,3382,0.0001317
ッピ,3375,0.00013143
安心,3368,0.00013116
お客,3366,0.00013108
ほう,3362,0.00013093
ユニ,3356,0.00013069
お願,3354,0.00013061
見つ,3353,0.00013057
作品,3352,0.00013054
アス,3345,0.00013026
でこ,3340,0.00013007
ホワ,3339,0.00013003
のの,3331,0.00012972
い人,3325,0.00012948
フル,3324,0.00012945
新し,3319,0.00012925
ペン,3313,0.00012902
ッキ,3312,0.00012898
きで,3310,0.0001289
を読,3301,0.00012855
来る,3300,0.00012851
検索,3300,0.00012851
女の,3294,0.00012828
た時,3289,0.00012808
のバ,3284,0.00012789
が高,3283,0.00012785
るわ,3282,0.00012781
タリ,3281,0.00012777
最近,3281,0.00012777
もと,3279,0.00012769
