bigram,frequency,probability
要求,2124,0.0002282
行业,2121,0.00022787
历史,2113,0.00022701
亚美,2104,0.00022605
全国,2101,0.00022573
价格,2085,0.00022401
分时,2082,0.00022369
点加,2078,0.00022326
上一,2064,0.00022175
载亚,2064,0.00022175
人的,2062,0.00022154
投资,2054,0.00022068
大小,2048,0.00022003
相关,2042,0.00021939
台澳,2041,0.00021928
网官,2039,0.00021907
扑克,2026,0.00021767
专业,2018,0.00021681
好的,2009,0.00021585
可能,2006,0.00021552
方面,2005,0.00021542
真的,1991,0.00021391
端下,1987,0.00021348
万博,1966,0.00021123
钱游,1949,0.0002094
分析,1946,0.00020908
情况,1910,0.00020522
金网,1910,0.00020522
人百,1906,0.00020479
是真,1905,0.00020468
汽车,1897,0.00020382
到了,1896,0.00020371
书记,1891,0.00020318
的时,1891,0.00020318
设计,1886,0.00020264
现场,1884,0.00020242
学生,1883,0.00020232
论坛,1880,0.00020199
大家,1878,0.00020178
学习,1867,0.0002006
也是,1866,0.00020049
系统,1861,0.00019995
时候,1859,0.00019974
目前,1856,0.00019942
老牌,1856,0.00019942
个人,1853,0.00019909
网昨,1842,0.00019791
交流,1841,0.00019781
长龙,1831,0.00019673
大的,1830,0.00019662
知道,1827,0.0001963
提现,1824,0.00019598
分钟,1822,0.00019577
乐平,1820,0.00019555
网页,1819,0.00019544
有一,1813,0.0001948
网登,1805,0.00019394
组织,1804,0.00019383
同时,1803,0.00019373
人游,1801,0.00019351
因为,1798,0.00019319
外围,1795,0.00019287
培训,1786,0.0001919
作者,1777,0.00019093
不能,1777,0.00019093
生产,1777,0.00019093
安装,1771,0.00019029
这些,1767,0.00018986
成为,1764,0.00018954
学校,1763,0.00018943
京赛,1754,0.00018846
这样,1753,0.00018836
信誉,1753,0.00018836
所有,1750,0.00018803
以及,1745,0.0001875
近平,1740,0.00018696
中的,1739,0.00018685
很多,1735,0.00018642
腾讯,1734,0.00018632
育官,1733,0.00018621
载澳,1729,0.00018578
精神,1726,0.00018546
一些,1724,0.00018524
资源,1720,0.00018481
育在,1720,0.00018481
用网,1719,0.0001847
数据,1711,0.00018385
上真,1711,0.00018385
关于,1709,0.00018363
交易,1705,0.0001832
观看,1704,0.00018309
产业,1689,0.00018148
创新,1682,0.00018073
还是,1679,0.00018041
作为,1679,0.00018041
机客,1676,0.00018009
习近,1670,0.00017944
代表,1668,0.00017923
第二,1665,0.00017891
的是,1664,0.0001788
彩大,1663,0.00017869
游官,1663,0.00017869
方下,1655,0.00017783
之星,1649,0.00017719
网凯,1645,0.00017676
十分,1638,0.00017601
开始,1636,0.00017579
其他,1636,0.00017579
来国,1625,0.00017461
所以,1620,0.00017407
地区,1609,0.00017289
都是,1608,0.00017278
全球,1606,0.00017257
站彩,1604,0.00017236
领导,1600,0.00017193
们的,1597,0.0001716
会议,1597,0.0001716
委员,1595,0.00017139
钱网,1595,0.00017139
环境,1593,0.00017117
责任,1591,0.00017096
上的,1588,0.00017064
日本,1586,0.00017042
我的,1570,0.0001687
今年,1567,0.00016838
总代,1564,0.00016806
克之,1562,0.00016784
青青,1559,0.00016752
一步,1551,0.00016666
智能,1550,0.00016656
站亚,1543,0.0001658
主要,1542,0.0001657
快速,1538,0.00016527
重庆,1534,0.00016484
但是,1533,0.00016473
网亚,1533,0.00016473
方法,1528,0.00016419
搏体,1528,0.00016419
是什,1520,0.00016333
己的,1512,0.00016248
学院,1511,0.00016237
乐手,1498,0.00016097
非常,1497,0.00016086
雪球,1495,0.00016065
网利,1495,0.00016065
部分,1494,0.00016054
实现,1494,0.00016054
小时,1494,0.00016054
规律,1493,0.00016044
戏下,1491,0.00016022
人赌,1490,0.00016011
网手,1482,0.00015925
部门,1481,0.00015915
一次,1480,0.00015904
完成,1477,0.00015872
发体,1476,0.00015861
来的,1472,0.00015818
时代,1472,0.00015818
滚球,1472,0.00015818
卓版,1471,0.00015807
政治,1469,0.00015786
门棋,1462,0.00015711
网网,1461,0.000157
开展,1458,0.00015668
预测,1454,0.00015625
日报,1451,0.00015593
方式,1447,0.0001555
玩法,1447,0.0001555
消费,1446,0.00015539
的吗,1445,0.00015528
电话,1440,0.00015474
评论,1438,0.00015453
彩开,1438,0.00015453
设备,1434,0.0001541
支持,1433,0.00015399
电竞,1421,0.0001527
亚博,1421,0.0001527
游集,1418,0.00015238
来利,1417,0.00015227
更多,1416,0.00015217
开发,1415,0.00015206
关系,1415,0.00015206
欢乐,1412,0.00015174
这是,1410,0.00015152
台注,1409,0.00015141
链接,1407,0.0001512
发手,1406,0.00015109
赌场,1405,0.00015099
特色,1400,0.00015045
电影,1398,0.00015023
的大,1393,0.0001497
政策,1379,0.00014819
影响,1378,0.00014809
位置,1376,0.00014787
赚钱,1375,0.00014776
选择,1370,0.00014723
机构,1366,0.0001468
内容,1364,0.00014658
发现,1363,0.00014648
线观,1363,0.00014648
这一,1360,0.00014615
文章,1358,0.00014594
其中,1356,0.00014572
阅读,1355,0.00014562
样的,1350,0.00014508
电视,1348,0.00014486
银行,1341,0.00014411
推荐,1337,0.00014368
联系,1336,0.00014358
全面,1332,0.00014315
不同,1331,0.00014304
出现,1325,0.00014239
入口,1321,0.00014196
州市,1320,0.00014186
发电,1319,0.00014175
之后,1318,0.00014164
了解,1317,0.00014154
改革,1314,0.00014121
健康,1312,0.000141
是不,1311,0.00014089
媒体,1310,0.00014078
介绍,1309,0.00014068
看到,1304,0.00014014
电脑,1299,0.0001396
发生,1296,0.00013928
排列,1294,0.00013907
一定,1294,0.00013907
还有,1292,0.00013885
单位,1292,0.00013885
孩子,1292,0.00013885
乐彩,1287,0.00013831
用户,1286,0.00013821
人生,1286,0.00013821
天津,1285,0.0001381
歌词,1281,0.00013767
正在,1278,0.00013735
站大,1277,0.00013724
站澳,1277,0.00013724
招商,1276,0.00013713
破解,1273,0.00013681
球计,1271,0.0001366
网澳,1270,0.00013649
他的,1268,0.00013627
微信,1266,0.00013606
年的,1264,0.00013584
金融,1261,0.00013552
天下,1261,0.00013552
一级,1258,0.0001352
三分,1258,0.0001352
建筑,1257,0.00013509
尼斯,1252,0.00013456
票平,1248,0.00013413
市委,1242,0.00013348
今天,1241,0.00013337
彩网,1241,0.00013337
来最,1240,0.00013327
对于,1238,0.00013305
一起,1233,0.00013251
统战,1232,0.00013241
乐真,1231,0.0001323
人才,1222,0.00013133
乐下,1220,0.00013112
提款,1219,0.00013101
网平,1218,0.0001309
进入,1217,0.0001308
推进,1215,0.00013058
深圳,1215,0.00013058
能够,1213,0.00013037
起来,1213,0.00013037
机登,1211,0.00013015
台开,1211,0.00013015
地方,1209,0.00012994
业的,1206,0.00012962
门真,1205,0.00012951
中文,1201,0.00012908
包括,1198,0.00012876
希望,1197,0.00012865
码玩,1197,0.00012865
报道,1196,0.00012854
广州,1195,0.00012843
公交,1195,0.00012843
质量,1193,0.00012822
以上,1190,0.0001279
站利,1190,0.0001279
威尼,1189,0.00012779
计巧,1188,0.00012768
能力,1187,0.00012758
国人,1187,0.00012758
保护,1187,0.00012758
业务,1185,0.00012736
战部,1182,0.00012704
联网,1180,0.00012682
太阳,1179,0.00012672
滚码,1178,0.00012661
玩雪,1174,0.00012618
山东,1172,0.00012596
钱棋,1169,0.00012564
也不,1168,0.00012553
这里,1168,0.00012553
为了,1166,0.00012532
銀行,1166,0.00012532
委统,1166,0.00012532
广东,1164,0.00012511
标准,1163,0.000125
在这,1162,0.00012489
销售,1160,0.00012468
交通,1156,0.00012425
博体,1153,0.00012392
登入,1153,0.00012392
新的,1152,0.00012382
不断,1149,0.00012349
址凯,1149,0.00012349
系列,1147,0.00012328
是我,1147,0.00012328
台官,1146,0.00012317
全部,1145,0.00012306
客服,1145,0.00012306
国的,1145,0.00012306
果版,1145,0.00012306
模式,1143,0.00012285
推动,1143,0.00012285
医院,1142,0.00012274
一分,1142,0.00012274
发网,1142,0.00012274
好运,1141,0.00012264
全天,1140,0.00012253
三大,1138,0.00012231
址澳,1138,0.00012231
加强,1137,0.00012221
哪里,1135,0.00012199
运快,1135,0.00012199
主任,1132,0.00012167
国内,1132,0.00012167
朋友,1132,0.00012167
提升,1131,0.00012156
基本,1131,0.00012156
综合,1131,0.00012156
台湾,1129,0.00012135
看一,1129,0.00012135
借款,1127,0.00012113
一直,1124,0.00012081
干部,1123,0.0001207
巧滚,1118,0.00012017
根据,1116,0.00011995
频在,1116,0.00011995
来旗,1116,0.00011995
有关,1112,0.00011952
共同,1107,0.00011898
导航,1107,0.00011898
电玩,1104,0.00011866
方案,1102,0.00011845
有的,1101,0.00011834
十一,1101,0.00011834
成功,1099,0.00011813
江苏,1096,0.0001178
欢迎,1095,0.0001177
解决,1095,0.0001177
万元,1094,0.00011759
实施,1093,0.00011748
互联,1093,0.00011748
版官,1093,0.00011748
负责,1092,0.00011737
记录,1089,0.00011705
基础,1087,0.00011684
发旗,1084,0.00011651
提高,1083,0.00011641
际利,1081,0.00011619
图片,1080,0.00011608
科学,1078,0.00011587
乐场,1077,0.00011576
股票,1073,0.00011533
出了,1073,0.00011533
版利,1073,0.00011533
真实,1071,0.00011512
进一,1067,0.00011469
认为,1066,0.00011458
当前,1066,0.00011458
运飞,1066,0.00011458
骗局,1060,0.00011394
的重,1059,0.00011383
戏官,1057,0.00011361
多的,1055,0.0001134
牌官,1054,0.00011329
工业,1052,0.00011308
址利,1050,0.00011286
主管,1049,0.00011276
速快,1048,0.00011265
直接,1047,0.00011254
片免,1047,0.00011254
最大,1044,0.00011222
费视,1042,0.000112
登陆,1042,0.000112
不会,1040,0.00011179
载网,1040,0.00011179
五分,1039,0.00011168
频免,1039,0.00011168
显示,1035,0.00011125
疫情,1033,0.00011104
的地,1033,0.00011104
家的,1031,0.00011082
片视,1031,0.00011082
亚集,1030,0.00011072
主席,1029,0.00011061
参加,1026,0.00011029
分飞,1025,0.00011018
处理,1024,0.00011007
不可,1023,0.00010996
办公,1023,0.00010996
划大,1023,0.00010996
乐橙,1023,0.00010996
比分,1022,0.00010986
网大,1019,0.00010953
亚电,1019,0.00010953
家利,1019,0.00010953
级做,1019,0.00010953
青年,1018,0.00010943
这种,1016,0.00010921
是在,1015,0.0001091
未来,1015,0.0001091
载环,1015,0.0001091
做爰,1015,0.0001091
落实,1014,0.000109
只是,1014,0.000109
哪个,1012,0.00010878
力的,1011,0.00010868
生态,1010,0.00010857
的网,1008,0.00010835
申请,1007,0.00010825
彩金,1006,0.00010814
爰片,1006,0.00010814
批发,1005,0.00010803
黄片,1005,0.00010803
费黄,1005,0.00010803
亿元,1003,0.00010782
重点,1003,0.00010782
一下,1002,0.00010771
图彩,1001,0.0001076
结束,1000,0.00010749
台大,996,0.00010706
有人,995,0.00010696
过程,987,0.0001061
的生,986,0.00010599
比赛,985,0.00010588
任何,985,0.00010588
卫生,985,0.00010588
址大,985,0.00010588
主义,984,0.00010578
继续,982,0.00010556
控制,981,0.00010545
提出,979,0.00010524
先生,975,0.00010481
戏网,974,0.0001047
和值,973,0.00010459
彩彩,973,0.00010459
钱的,969,0.00010416
台网,965,0.00010374
要的,964,0.00010363
保障,963,0.00010352
第三,961,0.00010331
而且,960,0.0001032
英国,958,0.00010298
那么,956,0.00010277
联合,955,0.00010266
的工,954,0.00010255
新时,952,0.00010234
专家,952,0.00010234
关注,950,0.00010212
规定,950,0.00010212
经营,950,0.00010212
增长,945,0.00010159
么样,944,0.00010148
线试,943,0.00010137
门平,940,0.00010105
报告,939,0.00010094
举行,938,0.00010084
消息,937,0.00010073
册送,937,0.00010073
四川,935,0.00010051
育网,935,0.00010051
面的,932,0.00010019
彩官,931,0.00010008
成都,931,0.00010008
物流,930,9.998e-05
主题,929,9.987e-05
双彩,925,9.944e-05
分享,923,9.923e-05
不过,922,9.912e-05
艺术,921,9.901e-05
博彩,921,9.901e-05
斯人,920,9.89e-05
彩平,920,9.89e-05
只有,919,9.88e-05
我国,917,9.858e-05
最后,916,9.847e-05
出来,916,9.847e-05
社区,915,9.837e-05
领域,914,9.826e-05
必须,910,9.783e-05
戏澳,910,9.783e-05
票彩,909,9.772e-05
一样,908,9.761e-05
排行,906,9.74e-05
录亚,905,9.729e-05
得到,903,9.708e-05
战略,902,9.697e-05
故事,901,9.686e-05
员会,900,9.676e-05
网体,899,9.665e-05
安徽,899,9.665e-05
划网,898,9.654e-05
亚官,898,9.654e-05
亚手,898,9.654e-05
一种,897,9.643e-05
册网,896,9.633e-05
罗斯,894,9.611e-05
银河,894,9.611e-05
录凯,893,9.6e-05
站凯,892,9.59e-05
法律,891,9.579e-05
在一,891,9.579e-05
河北,889,9.557e-05
调查,888,9.547e-05
打造,888,9.547e-05
有什,887,9.536e-05
精准,886,9.525e-05
应用,885,9.514e-05
来老,885,9.514e-05
成了,884,9.504e-05
附近,884,9.504e-05
厂家,883,9.493e-05
不到,882,9.482e-05
或者,881,9.471e-05
两个,881,9.471e-05
之一,880,9.461e-05
虽然,879,9.45e-05
群众,879,9.45e-05
目标,878,9.439e-05
行为,877,9.429e-05
的新,876,9.418e-05
积极,876,9.418e-05
十大,876,9.418e-05
不了,875,9.407e-05
持续,874,9.396e-05
六合,874,9.396e-05
不知,874,9.396e-05
新华,873,9.386e-05
的中,873,9.386e-05
自然,871,9.364e-05
最好,870,9.353e-05
你的,870,9.353e-05
辅助,869,9.343e-05
为什,868,9.332e-05
一般,867,9.321e-05
建立,866,9.31e-05
以来,864,9.289e-05
信用,863,9.278e-05
成立,861,9.257e-05
获得,860,9.246e-05
体验,859,9.235e-05
宣传,858,9.224e-05
试听,858,9.224e-05
是否,857,9.214e-05
哪些,857,9.214e-05
的老,857,9.214e-05
更新,857,9.214e-05
制度,856,9.203e-05
牌利,855,9.192e-05
的不,854,9.182e-05
水平,854,9.182e-05
知识,849,9.128e-05
特别,849,9.128e-05
作的,849,9.128e-05
一点,849,9.128e-05
借錢,849,9.128e-05
最高,848,9.117e-05
保险,846,9.096e-05
当地,846,9.096e-05
召开,846,9.096e-05
传统,846,9.096e-05
行动,846,9.096e-05
应该,846,9.096e-05
流群,846,9.096e-05
坚持,845,9.085e-05
中华,845,9.085e-05
的方,845,9.085e-05
神彩,844,9.074e-05
商品,843,9.063e-05
的发,843,9.063e-05
会主,840,9.031e-05
正式,840,9.031e-05
大会,838,9.01e-05
图大,838,9.01e-05
制造,837,8.999e-05
报昨,836,8.988e-05
赌博,835,8.978e-05
户网,835,8.978e-05
载官,835,8.978e-05
比较,834,8.967e-05
作用,834,8.967e-05
日博,834,8.967e-05
展的,834,8.967e-05
供应,833,8.956e-05
靠谱,833,8.956e-05
生的,833,8.956e-05
思想,833,8.956e-05
美元,832,8.945e-05
的小,832,8.945e-05
人工,831,8.935e-05
医疗,830,8.924e-05
江西,830,8.924e-05
龙虎,829,8.913e-05
资金,828,8.902e-05
的事,828,8.902e-05
公里,828,8.902e-05
自治,828,8.902e-05
无法,826,8.881e-05
漏洞,825,8.87e-05
能源,824,8.859e-05
新网,824,8.859e-05
国画,824,8.859e-05
了这,822,8.838e-05
出的,821,8.827e-05
里的,821,8.827e-05
葡京,821,8.827e-05
注网,820,8.816e-05
搏娱,820,8.816e-05
新版,819,8.806e-05
注意,818,8.795e-05
戏亚,818,8.795e-05
录网,814,8.752e-05
省委,813,8.741e-05
参与,812,8.731e-05
一年,812,8.731e-05
公开,811,8.72e-05
浙江,811,8.72e-05
俄罗,810,8.709e-05
材料,810,8.709e-05
任务,810,8.709e-05
网环,808,8.688e-05
党委,807,8.677e-05
需求,806,8.666e-05
股份,804,8.645e-05
网开,803,8.634e-05
家庭,802,8.623e-05
吗大,802,8.623e-05
店加,800,8.602e-05
台真,799,8.591e-05
机百,797,8.569e-05
斤拷,797,8.569e-05
锛锛,796,8.559e-05
前天,796,8.559e-05
机官,796,8.559e-05
自动,794,8.537e-05
个月,794,8.537e-05
存在,794,8.537e-05
的主,792,8.516e-05
甚至,792,8.516e-05
标题,792,8.516e-05
皇冠,791,8.505e-05
今日,790,8.494e-05
经验,790,8.494e-05
排名,790,8.494e-05
出口,789,8.484e-05
机赌,789,8.484e-05
取得,788,8.473e-05
行政,787,8.462e-05
送彩,787,8.462e-05
乐在,787,8.462e-05
锟斤,787,8.462e-05
教师,786,8.451e-05
期间,785,8.441e-05
查询,785,8.441e-05
票大,785,8.441e-05
万提,784,8.43e-05
以下,783,8.419e-05
功能,782,8.408e-05
牌下,782,8.408e-05
来网,782,8.408e-05
具有,781,8.398e-05
二十,780,8.387e-05
因此,779,8.376e-05
考试,777,8.355e-05
帮助,776,8.344e-05
一路,776,8.344e-05
小说,776,8.344e-05
利用,775,8.333e-05
布时,775,8.333e-05
贸易,775,8.333e-05
深入,774,8.322e-05
党的,774,8.322e-05
地主,774,8.322e-05
形成,773,8.312e-05
增加,773,8.312e-05
收入,772,8.301e-05
怎样,772,8.301e-05
钱真,772,8.301e-05
繝繝,772,8.301e-05
的情,771,8.29e-05
公式,771,8.29e-05
了我,770,8.279e-05
湖南,770,8.279e-05
到的,770,8.279e-05
喜欢,769,8.269e-05
才能,769,8.269e-05
载大,769,8.269e-05
页版,768,8.258e-05
事业,768,8.258e-05
际网,768,8.258e-05
牌网,768,8.258e-05
基金,768,8.258e-05
带来,767,8.247e-05
版澳,767,8.247e-05
用的,766,8.237e-05
努力,766,8.237e-05
在哪,766,8.237e-05
新登,765,8.226e-05
游国,764,8.215e-05
来自,762,8.194e-05
吉林,761,8.183e-05
票网,761,8.183e-05
广西,760,8.172e-05
费者,759,8.161e-05
力量,759,8.161e-05
受到,758,8.151e-05
然后,757,8.14e-05
开号,757,8.14e-05
真假,756,8.129e-05
规划,755,8.118e-05
回血,755,8.118e-05
编辑,753,8.097e-05
事情,753,8.097e-05
乐开,753,8.097e-05
协会,752,8.086e-05
如此,752,8.086e-05
豹子,751,8.075e-05
实际,750,8.065e-05
资讯,750,8.065e-05
金沙,750,8.065e-05
拷锟,750,8.065e-05
游亚,749,8.054e-05
斗地,749,8.054e-05
超过,748,8.043e-05
中小,748,8.043e-05
民族,748,8.043e-05
发线,748,8.043e-05
广告,746,8.022e-05
有效,745,8.011e-05
载真,745,8.011e-05
二分,745,8.011e-05
百度,744,8e-05
下的,743,7.99e-05
这么,743,7.99e-05
的话,743,7.99e-05
年来,743,7.99e-05
不要,742,7.979e-05
老虎,742,7.979e-05
在的,741,7.968e-05
网娱,741,7.968e-05
神大,741,7.968e-05
按照,740,7.957e-05
河南,740,7.957e-05
作品,740,7.957e-05
除了,739,7.947e-05
定的,739,7.947e-05
做好,738,7.936e-05
戏大,738,7.936e-05
体系,737,7.925e-05
注平,737,7.925e-05
指出,737,7.925e-05
通知,736,7.914e-05
更加,736,7.914e-05
程师,736,7.914e-05
繧繝,736,7.914e-05
地产,735,7.904e-05
真正,735,7.904e-05
并不,735,7.904e-05
和国,734,7.893e-05
行的,734,7.893e-05
稳定,732,7.871e-05
有些,732,7.871e-05
的最,732,7.871e-05
经理,731,7.861e-05
冠军,730,7.85e-05
核心,730,7.85e-05
天计,730,7.85e-05
人在,729,7.839e-05
博官,729,7.839e-05
运营,728,7.828e-05
票娱,728,7.828e-05
小額,726,7.807e-05
神下,726,7.807e-05
乐棋,725,7.796e-05
国国,724,7.786e-05
农业,724,7.786e-05
杭州,723,7.775e-05
会员,723,7.775e-05
投平,723,7.775e-05
行了,721,7.753e-05
一名,721,7.753e-05
门赌,721,7.753e-05
老师,719,7.732e-05
